index,address_location_name,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
505,"3830 Pilot Knob Rd, Eagan, MN 55122",,08:00 AM-04:30 PM,,,False,True,,,,dako0505
506,"3830 Pilot Knob Rd, Eagan, MN 55122",,08:00 AM-04:30 PM,,,False,True,,,,dako0506
507,"3830 Pilot Knob Rd, Eagan, MN 55122",,08:00 AM-04:30 PM,,,False,True,,,,dako0507
508,"3830 Pilot Knob Rd, Eagan, MN 55122",,08:00 AM-04:30 PM,,,False,True,,,,dako0508
509,"3830 Pilot Knob Rd, Eagan, MN 55122",,08:00 AM-04:30 PM,,,False,True,,,,dako0509
510,"3830 Pilot Knob Rd, Eagan, MN 55122",,08:00 AM-04:30 PM,,,False,True,,,,dako0510
511,"3830 Pilot Knob Rd, Eagan, MN 55122",,10:00 AM-01:00 PM,,,False,True,,,,dako0511
512,"3830 Pilot Knob Rd, Eagan, MN 55122",,08:00 AM-05:00 PM,,,False,True,,,,dako0512
513,"430 3rd St, Farmington, MN 55024",,08:00 AM-04:30 PM,,,False,True,,,,dako0513
514,"430 3rd St, Farmington, MN 55024",,08:00 AM-04:30 PM,,,False,True,,,,dako0514
515,"430 3rd St, Farmington, MN 55024",,08:00 AM-04:30 PM,,,False,True,,,,dako0515
516,"430 3rd St, Farmington, MN 55024",,08:00 AM-04:30 PM,,,False,True,,,,dako0516
517,"430 3rd St, Farmington, MN 55024",,08:00 AM-04:30 PM,,,False,True,,,,dako0517
518,"430 3rd St, Farmington, MN 55024",,08:00 AM-04:30 PM,,,False,True,,,,dako0518
519,"430 3rd St, Farmington, MN 55024",,08:00 AM-04:30 PM,,,False,True,,,,dako0519
520,"430 3rd St, Farmington, MN 55024",,10:00 AM-01:00 PM,,,False,True,,,,dako0520
521,"430 3rd St, Farmington, MN 55024",,08:00 AM-05:00 PM,,,False,True,,,,dako0521
522,"101 4th St E, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0522
523,"101 4th St E, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0523
524,"101 4th St E, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0524
525,"101 4th St E, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0525
526,"101 4th St E, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0526
527,"101 4th St E, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0527
528,"101 4th St E, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0528
529,"101 4th St E, Hastings, MN 55033",,10:00 AM-01:00 PM,,,False,True,,,,dako0529
530,"101 4th St E, Hastings, MN 55033",,08:00 AM-05:00 PM,,,False,True,,,,dako0530
531,"8150 Barbara Ave, Inver Grove Heights, MN 55077",,08:00 AM-04:30 PM,,,False,True,,,,dako0531
532,"8150 Barbara Ave, Inver Grove Heights, MN 55077",,08:00 AM-04:30 PM,,,False,True,,,,dako0532
533,"8150 Barbara Ave, Inver Grove Heights, MN 55077",,08:00 AM-04:30 PM,,,False,True,,,,dako0533
534,"8150 Barbara Ave, Inver Grove Heights, MN 55077",,08:00 AM-04:30 PM,,,False,True,,,,dako0534
535,"8150 Barbara Ave, Inver Grove Heights, MN 55077",,08:00 AM-04:30 PM,,,False,True,,,,dako0535
536,"8150 Barbara Ave, Inver Grove Heights, MN 55077",,08:00 AM-04:30 PM,,,False,True,,,,dako0536
537,"8150 Barbara Ave, Inver Grove Heights, MN 55077",,08:00 AM-04:30 PM,,,False,True,,,,dako0537
538,"8150 Barbara Ave, Inver Grove Heights, MN 55077",,10:00 AM-01:00 PM,,,False,True,,,,dako0538
539,"8150 Barbara Ave, Inver Grove Heights, MN 55077",,08:00 AM-05:00 PM,,,False,True,,,,dako0539
540,"20195 Holyoke Ave, Lakeville, MN 55044",,08:00 AM-04:30 PM,,,False,True,,,,dako0540
541,"20195 Holyoke Ave, Lakeville, MN 55044",,08:00 AM-04:30 PM,,,False,True,,,,dako0541
542,"20195 Holyoke Ave, Lakeville, MN 55044",,08:00 AM-04:30 PM,,,False,True,,,,dako0542
543,"20195 Holyoke Ave, Lakeville, MN 55044",,08:00 AM-04:30 PM,,,False,True,,,,dako0543
544,"20195 Holyoke Ave, Lakeville, MN 55044",,08:00 AM-04:30 PM,,,False,True,,,,dako0544
545,"20195 Holyoke Ave, Lakeville, MN 55044",,08:00 AM-04:30 PM,,,False,True,,,,dako0545
546,"20195 Holyoke Ave, Lakeville, MN 55044",,08:00 AM-04:30 PM,,,False,True,,,,dako0546
547,"20195 Holyoke Ave, Lakeville, MN 55044",,10:00 AM-01:00 PM,,,False,True,,,,dako0547
548,"20195 Holyoke Ave, Lakeville, MN 55044",,08:00 AM-05:00 PM,,,False,True,,,,dako0548
549,"801 Washington St, Northfield, MN 55057",,08:00 AM-05:00 PM,,,False,True,,,,dako0549
550,"801 Washington St, Northfield, MN 55057",,08:00 AM-05:00 PM,,,False,True,,,,dako0550
551,"801 Washington St, Northfield, MN 55057",,08:00 AM-05:00 PM,,,False,True,,,,dako0551
552,"801 Washington St, Northfield, MN 55057",,08:00 AM-05:00 PM,,,False,True,,,,dako0552
553,"801 Washington St, Northfield, MN 55057",,08:00 AM-05:00 PM,,,False,True,,,,dako0553
554,"801 Washington St, Northfield, MN 55057",,08:00 AM-05:00 PM,,,False,True,,,,dako0554
555,"801 Washington St, Northfield, MN 55057",,08:00 AM-05:00 PM,,,False,True,,,,dako0555
556,"801 Washington St, Northfield, MN 55057",,10:00 AM-01:00 PM,,,False,True,,,,dako0556
557,"801 Washington St, Northfield, MN 55057",,08:00 AM-05:00 PM,,,False,True,,,,dako0557
558,"2875 145th St W, Rosemount, MN 55068",,08:00 AM-04:30 PM,,,False,True,,,,dako0558
559,"2875 145th St W, Rosemount, MN 55068",,08:00 AM-04:30 PM,,,False,True,,,,dako0559
560,"2875 145th St W, Rosemount, MN 55068",,08:00 AM-04:30 PM,,,False,True,,,,dako0560
561,"2875 145th St W, Rosemount, MN 55068",,08:00 AM-04:30 PM,,,False,True,,,,dako0561
562,"2875 145th St W, Rosemount, MN 55068",,08:00 AM-04:30 PM,,,False,True,,,,dako0562
563,"2875 145th St W, Rosemount, MN 55068",,08:00 AM-04:30 PM,,,False,True,,,,dako0563
564,"2875 145th St W, Rosemount, MN 55068",,08:00 AM-04:30 PM,,,False,True,,,,dako0564
565,"2875 145th St W, Rosemount, MN 55068",,10:00 AM-01:00 PM,,,False,True,,,,dako0565
566,"2875 145th St W, Rosemount, MN 55068",,08:00 AM-05:00 PM,,,False,True,,,,dako0566
567,"125 3rd Ave N, South St. Paul, MN 55075",,08:00 AM-04:30 PM,,,False,True,,,,dako0567
568,"125 3rd Ave N, South St. Paul, MN 55075",,08:00 AM-04:30 PM,,,False,True,,,,dako0568
569,"125 3rd Ave N, South St. Paul, MN 55075",,08:00 AM-04:30 PM,,,False,True,,,,dako0569
570,"125 3rd Ave N, South St. Paul, MN 55075",,08:00 AM-04:30 PM,,,False,True,,,,dako0570
571,"125 3rd Ave N, South St. Paul, MN 55075",,08:00 AM-04:30 PM,,,False,True,,,,dako0571
572,"125 3rd Ave N, South St. Paul, MN 55075",,08:00 AM-04:30 PM,,,False,True,,,,dako0572
573,"125 3rd Ave N, South St. Paul, MN 55075",,08:00 AM-04:30 PM,,,False,True,,,,dako0573
574,"125 3rd Ave N, South St. Paul, MN 55075",,10:00 AM-01:00 PM,,,False,True,,,,dako0574
575,"125 3rd Ave N, South St. Paul, MN 55075",,08:00 AM-05:00 PM,,,False,True,,,,dako0575
576,"1590 Highway 55 Ste 2300, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0576
577,"1590 Highway 55 Ste 2300, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0577
578,"1590 Highway 55 Ste 2300, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0578
579,"1590 Highway 55 Ste 2300, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0579
580,"1590 Highway 55 Ste 2300, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0580
581,"1590 Highway 55 Ste 2300, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0581
582,"1590 Highway 55 Ste 2300, Hastings, MN 55033",,08:00 AM-04:30 PM,,,False,True,,,,dako0582
583,"1590 Highway 55 Ste 2300, Hastings, MN 55033",,10:00 AM-01:00 PM,,,False,True,,,,dako0583
584,"1590 Highway 55 Ste 2300, Hastings, MN 55033",,08:00 AM-05:00 PM,,,False,True,,,,dako0584
585,"721 Main Street North Dept 45, Mantorville, MN 55955",,08:00 AM-04:30 PM,,,False,True,,,,dodg0585
586,"721 Main Street North Dept 45, Mantorville, MN 55955",,08:00 AM-04:30 PM,,,False,True,,,,dodg0586
587,"721 Main Street North Dept 45, Mantorville, MN 55955",,08:00 AM-04:30 PM,,,False,True,,,,dodg0587
588,"721 Main Street North Dept 45, Mantorville, MN 55955",,08:00 AM-04:30 PM,,,False,True,,,,dodg0588
589,"721 Main Street North Dept 45, Mantorville, MN 55955",,08:00 AM-04:30 PM,,,False,True,,,,dodg0589
590,"721 Main Street North Dept 45, Mantorville, MN 55955",,08:00 AM-04:30 PM,,,False,True,,,,dodg0590
591,"721 Main Street North Dept 45, Mantorville, MN 55955",,08:00 AM-04:30 PM,,,False,True,,,,dodg0591
592,"721 Main Street North Dept 45, Mantorville, MN 55955",,10:00 AM-01:00 PM,,,False,True,,,,dodg0592
593,"721 Main Street North Dept 45, Mantorville, MN 55955",,08:00 AM-05:00 PM,,,False,True,,,,dodg0593
594,"305 8th Ave W, Alexandria, MN 56308",,08:00 AM-04:30 PM,,,False,True,,,,doug0594
595,"305 8th Ave W, Alexandria, MN 56308",,08:00 AM-04:30 PM,,,False,True,,,,doug0595
596,"305 8th Ave W, Alexandria, MN 56308",,08:00 AM-04:30 PM,,,False,True,,,,doug0596
597,"305 8th Ave W, Alexandria, MN 56308",,08:00 AM-04:30 PM,,,False,True,,,,doug0597
598,"305 8th Ave W, Alexandria, MN 56308",,08:00 AM-04:30 PM,,,False,True,,,,doug0598
599,"305 8th Ave W, Alexandria, MN 56308",,08:00 AM-04:30 PM,,,False,True,,,,doug0599
600,"305 8th Ave W, Alexandria, MN 56308",,08:00 AM-04:30 PM,,,False,True,,,,doug0600
601,"305 8th Ave W, Alexandria, MN 56308",,10:00 AM-01:00 PM,,,False,True,,,,doug0601
602,"305 8th Ave W, Alexandria, MN 56308",,08:00 AM-05:00 PM,,,False,True,,,,doug0602
603,"415 N Main St, Blue Earth, MN 56013",,08:00 AM-04:30 PM,,,False,True,,,,fari0603
604,"415 N Main St, Blue Earth, MN 56013",,08:00 AM-04:30 PM,,,False,True,,,,fari0604
605,"415 N Main St, Blue Earth, MN 56013",,08:00 AM-04:30 PM,,,False,True,,,,fari0605
606,"415 N Main St, Blue Earth, MN 56013",,08:00 AM-04:30 PM,,,False,True,,,,fari0606
607,"415 N Main St, Blue Earth, MN 56013",,08:00 AM-04:30 PM,,,False,True,,,,fari0607
608,"415 N Main St, Blue Earth, MN 56013",,08:00 AM-04:30 PM,,,False,True,,,,fari0608
609,"415 N Main St, Blue Earth, MN 56013",,08:00 AM-04:30 PM,,,False,True,,,,fari0609
610,"415 N Main St, Blue Earth, MN 56013",,10:00 AM-01:00 PM,,,False,True,,,,fari0610
611,"415 N Main St, Blue Earth, MN 56013",,08:00 AM-05:00 PM,,,False,True,,,,fari0611
612,"101 Fillmore St, Preston, MN 55965",,08:00 AM-04:30 PM,,,False,True,,,,fill0612
613,"101 Fillmore St, Preston, MN 55965",,08:00 AM-04:30 PM,,,False,True,,,,fill0613
614,"101 Fillmore St, Preston, MN 55965",,08:00 AM-04:30 PM,,,False,True,,,,fill0614
615,"101 Fillmore St, Preston, MN 55965",,08:00 AM-04:30 PM,,,False,True,,,,fill0615
616,"101 Fillmore St, Preston, MN 55965",,08:00 AM-04:30 PM,,,False,True,,,,fill0616
617,"101 Fillmore St, Preston, MN 55965",,08:00 AM-04:30 PM,,,False,True,,,,fill0617
618,"101 Fillmore St, Preston, MN 55965",,08:00 AM-04:30 PM,,,False,True,,,,fill0618
619,"101 Fillmore St, Preston, MN 55965",,10:00 AM-01:00 PM,,,False,True,,,,fill0619
620,"101 Fillmore St, Preston, MN 55965",,08:00 AM-05:00 PM,,,False,True,,,,fill0620
621,"411 S Broadway, Albert Lea, MN 56007",,08:00 AM-05:00 PM,,,False,True,,,,free0621
622,"411 S Broadway, Albert Lea, MN 56007",,08:00 AM-05:00 PM,,,False,True,,,,free0622
623,"411 S Broadway, Albert Lea, MN 56007",,08:00 AM-05:00 PM,,,False,True,,,,free0623
624,"411 S Broadway, Albert Lea, MN 56007",,08:00 AM-05:00 PM,,,False,True,,,,free0624
625,"411 S Broadway, Albert Lea, MN 56007",,08:00 AM-05:00 PM,,,False,True,,,,free0625
626,"411 S Broadway, Albert Lea, MN 56007",,08:00 AM-05:00 PM,,,False,True,,,,free0626
627,"411 S Broadway, Albert Lea, MN 56007",,08:00 AM-05:00 PM,,,False,True,,,,free0627
628,"411 S Broadway, Albert Lea, MN 56007",,10:00 AM-01:00 PM,,,False,True,,,,free0628
629,"411 S Broadway, Albert Lea, MN 56007",,08:00 AM-05:00 PM,,,False,True,,,,free0629
630,"918 River Rd, Cannon Falls, MN 55009",,08:00 AM-04:30 PM,,,False,True,,,,good0630
631,"918 River Rd, Cannon Falls, MN 55009",,08:00 AM-04:30 PM,,,False,True,,,,good0631
632,"918 River Rd, Cannon Falls, MN 55009",,08:00 AM-04:30 PM,,,False,True,,,,good0632
633,"918 River Rd, Cannon Falls, MN 55009",,08:00 AM-04:30 PM,,,False,True,,,,good0633
634,"918 River Rd, Cannon Falls, MN 55009",,08:00 AM-04:30 PM,,,False,True,,,,good0634
635,"918 River Rd, Cannon Falls, MN 55009",,08:00 AM-04:30 PM,,,False,True,,,,good0635
636,"918 River Rd, Cannon Falls, MN 55009",,08:00 AM-04:30 PM,,,False,True,,,,good0636
637,"918 River Rd, Cannon Falls, MN 55009",,10:00 AM-01:00 PM,,,False,True,,,,good0637
638,"918 River Rd, Cannon Falls, MN 55009",,08:00 AM-05:00 PM,,,False,True,,,,good0638
639,"709 2nd St, Kenyon, MN 55946",,08:00 AM-04:30 PM,,,False,True,,,,good0639
640,"709 2nd St, Kenyon, MN 55946",,08:00 AM-04:30 PM,,,False,True,,,,good0640
641,"709 2nd St, Kenyon, MN 55946",,08:00 AM-04:30 PM,,,False,True,,,,good0641
642,"709 2nd St, Kenyon, MN 55946",,08:00 AM-04:30 PM,,,False,True,,,,good0642
643,"709 2nd St, Kenyon, MN 55946",,08:00 AM-04:30 PM,,,False,True,,,,good0643
644,"709 2nd St, Kenyon, MN 55946",,08:00 AM-04:30 PM,,,False,True,,,,good0644
645,"709 2nd St, Kenyon, MN 55946",,08:00 AM-04:30 PM,,,False,True,,,,good0645
646,"709 2nd St, Kenyon, MN 55946",,10:00 AM-01:00 PM,,,False,True,,,,good0646
647,"709 2nd St, Kenyon, MN 55946",,08:00 AM-05:00 PM,,,False,True,,,,good0647
648,"205 W Center St, Lake City, MN 55041",,08:00 AM-04:30 PM,,,False,True,,,,good0648
649,"205 W Center St, Lake City, MN 55041",,08:00 AM-04:30 PM,,,False,True,,,,good0649
650,"205 W Center St, Lake City, MN 55041",,08:00 AM-04:30 PM,,,False,True,,,,good0650
651,"205 W Center St, Lake City, MN 55041",,08:00 AM-04:30 PM,,,False,True,,,,good0651
652,"205 W Center St, Lake City, MN 55041",,08:00 AM-04:30 PM,,,False,True,,,,good0652
653,"205 W Center St, Lake City, MN 55041",,08:00 AM-04:30 PM,,,False,True,,,,good0653
654,"205 W Center St, Lake City, MN 55041",,08:00 AM-04:30 PM,,,False,True,,,,good0654
655,"205 W Center St, Lake City, MN 55041",,10:00 AM-01:00 PM,,,False,True,,,,good0655
656,"205 W Center St, Lake City, MN 55041",,08:00 AM-05:00 PM,,,False,True,,,,good0656
657,"315 W 4th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0657
658,"315 W 4th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0658
659,"315 W 4th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0659
660,"315 W 4th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0660
661,"315 W 4th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0661
662,"315 W 4th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0662
663,"315 W 4th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0663
664,"315 W 4th St, Red Wing, MN 55066",,10:00 AM-01:00 PM,,,False,True,,,,good0664
665,"315 W 4th St, Red Wing, MN 55066",,08:00 AM-05:00 PM,,,False,True,,,,good0665
666,"175 West Ave, Zumbrota, MN 55992",,07:00 AM-05:30 PM,,,False,True,,,,good0666
667,"175 West Ave, Zumbrota, MN 55992",,07:00 AM-05:30 PM,,,False,True,,,,good0667
668,"175 West Ave, Zumbrota, MN 55992",,07:00 AM-05:30 PM,,,False,True,,,,good0668
669,"175 West Ave, Zumbrota, MN 55992",,07:00 AM-05:30 PM,,,False,True,,,,good0669
670,"175 West Ave, Zumbrota, MN 55992",,07:00 AM-05:30 PM,,,False,True,,,,good0670
671,"175 West Ave, Zumbrota, MN 55992",,07:00 AM-05:30 PM,,,False,True,,,,good0671
672,"175 West Ave, Zumbrota, MN 55992",,07:00 AM-05:30 PM,,,False,True,,,,good0672
673,"175 West Ave, Zumbrota, MN 55992",,10:00 AM-01:00 PM,,,False,True,,,,good0673
674,"175 West Ave, Zumbrota, MN 55992",,07:00 AM-05:30 PM,,,False,True,,,,good0674
675,"509 W 5th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0675
676,"509 W 5th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0676
677,"509 W 5th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0677
678,"509 W 5th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0678
679,"509 W 5th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0679
680,"509 W 5th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0680
681,"509 W 5th St, Red Wing, MN 55066",,08:00 AM-04:30 PM,,,False,True,,,,good0681
682,"509 W 5th St, Red Wing, MN 55066",,10:00 AM-01:00 PM,,,False,True,,,,good0682
683,"509 W 5th St, Red Wing, MN 55066",,08:00 AM-05:00 PM,,,False,True,,,,good0683
684,"10 2nd St NE, Elbow Lake, MN 56531",,08:00 AM-04:00 PM,,,False,True,,,,gran0684
685,"10 2nd St NE, Elbow Lake, MN 56531",,08:00 AM-04:00 PM,,,False,True,,,,gran0685
686,"10 2nd St NE, Elbow Lake, MN 56531",,08:00 AM-04:00 PM,,,False,True,,,,gran0686
687,"10 2nd St NE, Elbow Lake, MN 56531",,08:00 AM-04:00 PM,,,False,True,,,,gran0687
688,"10 2nd St NE, Elbow Lake, MN 56531",,08:00 AM-04:00 PM,,,False,True,,,,gran0688
689,"10 2nd St NE, Elbow Lake, MN 56531",,08:00 AM-04:00 PM,,,False,True,,,,gran0689
690,"10 2nd St NE, Elbow Lake, MN 56531",,08:00 AM-04:00 PM,,,False,True,,,,gran0690
691,"10 2nd St NE, Elbow Lake, MN 56531",,10:00 AM-01:00 PM,,,False,True,,,,gran0691
692,"10 2nd St NE, Elbow Lake, MN 56531",,08:00 AM-05:00 PM,,,False,True,,,,gran0692
693,"1800 W. Old Shakopee Rd, Bloomington, MN 55431",,08:00 AM-04:30 PM,,,False,True,,,,henn0693
694,"1800 W. Old Shakopee Rd, Bloomington, MN 55431",,08:00 AM-04:30 PM,,,False,True,,,,henn0694
695,"1800 W. Old Shakopee Rd, Bloomington, MN 55431",,08:00 AM-04:30 PM,,,False,True,,,,henn0695
696,"1800 W. Old Shakopee Rd, Bloomington, MN 55431",,08:00 AM-04:30 PM,,,False,True,,,,henn0696
697,"1800 W. Old Shakopee Rd, Bloomington, MN 55431",,08:00 AM-04:30 PM,,,False,True,,,,henn0697
698,"1800 W. Old Shakopee Rd, Bloomington, MN 55431",,08:00 AM-04:30 PM,,,False,True,,,,henn0698
699,"1800 W. Old Shakopee Rd, Bloomington, MN 55431",,08:00 AM-04:30 PM,,,False,True,,,,henn0699
700,"1800 W. Old Shakopee Rd, Bloomington, MN 55431",,10:00 AM-01:00 PM,,,False,True,,,,henn0700
701,"1800 W. Old Shakopee Rd, Bloomington, MN 55431",,08:00 AM-05:00 PM,,,False,True,,,,henn0701
702,"6301 Shingle Creek Parkway, Brooklyn Center, MN 55430",,08:00 AM-04:30 PM,,,False,True,,,,henn0702
703,"6301 Shingle Creek Parkway, Brooklyn Center, MN 55430",,08:00 AM-04:30 PM,,,False,True,,,,henn0703
704,"6301 Shingle Creek Parkway, Brooklyn Center, MN 55430",,08:00 AM-04:30 PM,,,False,True,,,,henn0704
705,"6301 Shingle Creek Parkway, Brooklyn Center, MN 55430",,08:00 AM-04:30 PM,,,False,True,,,,henn0705
706,"6301 Shingle Creek Parkway, Brooklyn Center, MN 55430",,08:00 AM-04:30 PM,,,False,True,,,,henn0706
707,"6301 Shingle Creek Parkway, Brooklyn Center, MN 55430",,08:00 AM-04:30 PM,,,False,True,,,,henn0707
708,"6301 Shingle Creek Parkway, Brooklyn Center, MN 55430",,08:00 AM-04:30 PM,,,False,True,,,,henn0708
709,"6301 Shingle Creek Parkway, Brooklyn Center, MN 55430",,10:00 AM-01:00 PM,,,False,True,,,,henn0709
710,"6301 Shingle Creek Parkway, Brooklyn Center, MN 55430",,08:00 AM-05:00 PM,,,False,True,,,,henn0710
711,"5100 Edinbrook Terrace, Brooklyn Park, MN 55443",,08:00 AM-05:00 PM,,,False,True,,,,henn0711
712,"5100 Edinbrook Terrace, Brooklyn Park, MN 55443",,08:00 AM-05:00 PM,,,False,True,,,,henn0712
713,"5100 Edinbrook Terrace, Brooklyn Park, MN 55443",,08:00 AM-05:00 PM,,,False,True,,,,henn0713
714,"5100 Edinbrook Terrace, Brooklyn Park, MN 55443",,08:00 AM-05:00 PM,,,False,True,,,,henn0714
715,"5100 Edinbrook Terrace, Brooklyn Park, MN 55443",,08:00 AM-05:00 PM,,,False,True,,,,henn0715
716,"5100 Edinbrook Terrace, Brooklyn Park, MN 55443",,08:00 AM-05:00 PM,,,False,True,,,,henn0716
717,"5100 Edinbrook Terrace, Brooklyn Park, MN 55443",,08:00 AM-05:00 PM,,,False,True,,,,henn0717
718,"5100 Edinbrook Terrace, Brooklyn Park, MN 55443",,10:00 AM-01:00 PM,,,False,True,,,,henn0718
719,"5100 Edinbrook Terrace, Brooklyn Park, MN 55443",,08:00 AM-05:00 PM,,,False,True,,,,henn0719
720,"11955 Champlin Drive, Champlin, MN 55316",,08:00 AM-05:00 PM,,,False,True,,,,henn0720
721,"11955 Champlin Drive, Champlin, MN 55316",,08:00 AM-05:00 PM,,,False,True,,,,henn0721
722,"11955 Champlin Drive, Champlin, MN 55316",,08:00 AM-05:00 PM,,,False,True,,,,henn0722
723,"11955 Champlin Drive, Champlin, MN 55316",,08:00 AM-05:00 PM,,,False,True,,,,henn0723
724,"11955 Champlin Drive, Champlin, MN 55316",,08:00 AM-05:00 PM,,,False,True,,,,henn0724
725,"11955 Champlin Drive, Champlin, MN 55316",,08:00 AM-05:00 PM,,,False,True,,,,henn0725
726,"11955 Champlin Drive, Champlin, MN 55316",,08:00 AM-05:00 PM,,,False,True,,,,henn0726
727,"11955 Champlin Drive, Champlin, MN 55316",,10:00 AM-01:00 PM,,,False,True,,,,henn0727
728,"11955 Champlin Drive, Champlin, MN 55316",,08:00 AM-05:00 PM,,,False,True,,,,henn0728
729,"8200 County Rd 116, Corcoran, MN 55340",,08:00 AM-04:00 PM,,,False,True,,,,henn0729
730,"8200 County Rd 116, Corcoran, MN 55340",,08:00 AM-04:00 PM,,,False,True,,,,henn0730
731,"8200 County Rd 116, Corcoran, MN 55340",,08:00 AM-04:00 PM,,,False,True,,,,henn0731
732,"8200 County Rd 116, Corcoran, MN 55340",,08:00 AM-04:00 PM,,,False,True,,,,henn0732
733,"8200 County Rd 116, Corcoran, MN 55340",,08:00 AM-04:00 PM,,,False,True,,,,henn0733
734,"8200 County Rd 116, Corcoran, MN 55340",,08:00 AM-04:00 PM,,,False,True,,,,henn0734
735,"8200 County Rd 116, Corcoran, MN 55340",,08:00 AM-04:00 PM,,,False,True,,,,henn0735
736,"8200 County Rd 116, Corcoran, MN 55340",,10:00 AM-01:00 PM,,,False,True,,,,henn0736
737,"8200 County Rd 116, Corcoran, MN 55340",,08:00 AM-05:00 PM,,,False,True,,,,henn0737
738,"4141 Douglas Dr N, Crystal, MN 55422",,08:00 AM-04:30 PM,,,False,True,,,,henn0738
739,"4141 Douglas Dr N, Crystal, MN 55422",,08:00 AM-04:30 PM,,,False,True,,,,henn0739
740,"4141 Douglas Dr N, Crystal, MN 55422",,08:00 AM-04:30 PM,,,False,True,,,,henn0740
741,"4141 Douglas Dr N, Crystal, MN 55422",,08:00 AM-04:30 PM,,,False,True,,,,henn0741
742,"4141 Douglas Dr N, Crystal, MN 55422",,08:00 AM-04:30 PM,,,False,True,,,,henn0742
743,"4141 Douglas Dr N, Crystal, MN 55422",,08:00 AM-04:30 PM,,,False,True,,,,henn0743
744,"4141 Douglas Dr N, Crystal, MN 55422",,08:00 AM-04:30 PM,,,False,True,,,,henn0744
745,"4141 Douglas Dr N, Crystal, MN 55422",,10:00 AM-01:00 PM,,,False,True,,,,henn0745
746,"4141 Douglas Dr N, Crystal, MN 55422",,08:00 AM-05:00 PM,,,False,True,,,,henn0746
747,"12260 South Diamond Lake Road, Dayton, MN 55327",,08:00 AM-12:00 PM,,,False,True,,,,henn0747
748,"12260 South Diamond Lake Road, Dayton, MN 55327",,07:30 AM-05:00 PM,,,False,True,,,,henn0748
749,"12260 South Diamond Lake Road, Dayton, MN 55327",,07:30 AM-05:00 PM,,,False,True,,,,henn0749
750,"12260 South Diamond Lake Road, Dayton, MN 55327",,07:30 AM-05:00 PM,,,False,True,,,,henn0750
751,"12260 South Diamond Lake Road, Dayton, MN 55327",,07:30 AM-05:00 PM,,,False,True,,,,henn0751
752,"12260 South Diamond Lake Road, Dayton, MN 55327",,07:30 AM-05:00 PM,,,False,True,,,,henn0752
753,"12260 South Diamond Lake Road, Dayton, MN 55327",,07:30 AM-05:00 PM,,,False,True,,,,henn0753
754,"12260 South Diamond Lake Road, Dayton, MN 55327",,08:00 AM-12:00 PM,,,False,True,,,,henn0754
755,"12260 South Diamond Lake Road, Dayton, MN 55327",,08:00 AM-12:00 PM,,,False,True,,,,henn0755
756,"12260 South Diamond Lake Road, Dayton, MN 55327",,08:00 AM-12:00 PM,,,False,True,,,,henn0756
757,"12260 South Diamond Lake Road, Dayton, MN 55327",,08:00 AM-12:00 PM,,,False,True,,,,henn0757
758,"12260 South Diamond Lake Road, Dayton, MN 55327",,08:00 AM-12:00 PM,,,False,True,,,,henn0758
759,"12260 South Diamond Lake Road, Dayton, MN 55327",,08:00 AM-12:00 PM,,,False,True,,,,henn0759
760,"12260 South Diamond Lake Road, Dayton, MN 55327",,10:00 AM-01:00 PM,,,False,True,,,,henn0760
761,"12260 South Diamond Lake Road, Dayton, MN 55327",,08:00 AM-05:00 PM,,,False,True,,,,henn0761
