office_name,ocd_division,description,homepage,phone,email,street,city,state,zip,start_time,end_time,appt_one,appt_two,subject_to_change,start_date,end_date,ev_or_aip,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",New Rockford,ND,58356-1652,12:30:00 - 05:00,16:00:00 - 05:00,False,False,False,09-29-2016,09-30-2016,AIP,144,"524 Central Ave, Ste 201 New Rockford, ND 58356",,12:30 PM - 04:00 PM,,ho54861887,false,true,,,,poll37212442
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",New Rockford,ND,58356-1652,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10-03-2016,10-07-2016,AIP,145,"524 Central Ave, Ste 201 New Rockford, ND 58356",,08:00 AM - 12:00 PM,,ho54861887,false,true,,,,poll37212442
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",New Rockford,ND,58356-1652,12:30:00 - 05:00,16:00:00 - 05:00,False,False,False,10-03-2016,10-07-2016,AIP,146,"524 Central Ave, Ste 201 New Rockford, ND 58356",,12:30 PM - 04:00 PM,,ho54861887,false,true,,,,poll37212442
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",New Rockford,ND,58356-1652,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10-10-2016,10-14-2016,AIP,147,"524 Central Ave, Ste 201 New Rockford, ND 58356",,08:00 AM - 12:00 PM,,ho54861887,false,true,,,,poll37212442
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",New Rockford,ND,58356-1652,12:30:00 - 05:00,16:00:00 - 05:00,False,False,False,10-10-2016,10-14-2016,AIP,148,"524 Central Ave, Ste 201 New Rockford, ND 58356",,12:30 PM - 04:00 PM,,ho54861887,false,true,,,,poll37212442
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",New Rockford,ND,58356-1652,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10-17-2016,10-21-2016,AIP,149,"524 Central Ave, Ste 201 New Rockford, ND 58356",,08:00 AM - 12:00 PM,,ho54861887,false,true,,,,poll37212442
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",New Rockford,ND,58356-1652,12:30:00 - 05:00,16:00:00 - 05:00,False,False,False,10-17-2016,10-21-2016,AIP,150,"524 Central Ave, Ste 201 New Rockford, ND 58356",,12:30 PM - 04:00 PM,,ho54861887,false,true,,,,poll37212442
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",New Rockford,ND,58356-1652,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10-24-2016,10-28-2016,AIP,151,"524 Central Ave, Ste 201 New Rockford, ND 58356",,08:00 AM - 12:00 PM,,ho54861887,false,true,,,,poll37212442
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",New Rockford,ND,58356-1652,12:30:00 - 05:00,16:00:00 - 05:00,False,False,False,10-24-2016,10-28-2016,AIP,152,"524 Central Ave, Ste 201 New Rockford, ND 58356",,12:30 PM - 04:00 PM,,ho54861887,false,true,,,,poll37212442
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",New Rockford,ND,58356-1652,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10-31-2016,11-04-2016,AIP,153,"524 Central Ave, Ste 201 New Rockford, ND 58356",,08:00 AM - 12:00 PM,,ho54861887,false,true,,,,poll37212442
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",New Rockford,ND,58356-1652,12:30:00 - 05:00,16:00:00 - 05:00,False,False,False,10-31-2016,11-04-2016,AIP,154,"524 Central Ave, Ste 201 New Rockford, ND 58356",,12:30 PM - 04:00 PM,,ho54861887,false,true,,,,poll37212442
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",New Rockford,ND,58356-1652,08:00:00 - 06:00,12:00:00 - 06:00,False,False,False,11-07-2016,11-07-2016,AIP,155,"524 Central Ave, Ste 201 New Rockford, ND 58356",,08:00 AM - 12:00 PM,,ho54861887,false,true,,,,poll37212442
Eddy County,ocd-division/country:us/state:nd/county:eddy,Eddy County ND,,"(701) 947-2434, ext. 2020",pawilliams@nd.gov,"524 Central Ave, Ste 201",New Rockford,ND,58356-1652,12:30:00 - 06:00,16:00:00 - 06:00,False,False,False,11-07-2016,11-07-2016,AIP,156,"524 Central Ave, Ste 201 New Rockford, ND 58356",,12:30 PM - 04:00 PM,,ho54861887,false,true,,,,poll37212442
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,09-29-2016,09-30-2016,AIP,157,"100 4th St NW Linton, ND 58552",,08:30 AM - 12:00 PM,,ho4634187,false,true,,,,poll39329672
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,13:00:00 - 05:00,17:00:00 - 05:00,False,False,False,09-29-2016,09-30-2016,AIP,158,"100 4th St NW Linton, ND 58552",,01:00 PM - 05:00 PM,,ho4634187,false,true,,,,poll39329672
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10-03-2016,10-07-2016,AIP,159,"100 4th St NW Linton, ND 58552",,08:30 AM - 12:00 PM,,ho4634187,false,true,,,,poll39329672
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,13:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10-03-2016,10-07-2016,AIP,160,"100 4th St NW Linton, ND 58552",,01:00 PM - 05:00 PM,,ho4634187,false,true,,,,poll39329672
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10-10-2016,10-14-2016,AIP,161,"100 4th St NW Linton, ND 58552",,08:30 AM - 12:00 PM,,ho4634187,false,true,,,,poll39329672
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,13:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10-10-2016,10-14-2016,AIP,162,"100 4th St NW Linton, ND 58552",,01:00 PM - 05:00 PM,,ho4634187,false,true,,,,poll39329672
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10-17-2016,10-21-2016,AIP,163,"100 4th St NW Linton, ND 58552",,08:30 AM - 12:00 PM,,ho4634187,false,true,,,,poll39329672
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,13:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10-17-2016,10-21-2016,AIP,164,"100 4th St NW Linton, ND 58552",,01:00 PM - 05:00 PM,,ho4634187,false,true,,,,poll39329672
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10-24-2016,10-28-2016,AIP,165,"100 4th St NW Linton, ND 58552",,08:30 AM - 12:00 PM,,ho4634187,false,true,,,,poll39329672
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,13:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10-24-2016,10-28-2016,AIP,166,"100 4th St NW Linton, ND 58552",,01:00 PM - 05:00 PM,,ho4634187,false,true,,,,poll39329672
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10-31-2016,11-04-2016,AIP,167,"100 4th St NW Linton, ND 58552",,08:30 AM - 12:00 PM,,ho4634187,false,true,,,,poll39329672
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,13:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10-31-2016,11-04-2016,AIP,168,"100 4th St NW Linton, ND 58552",,01:00 PM - 05:00 PM,,ho4634187,false,true,,,,poll39329672
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,08:30:00 - 06:00,12:00:00 - 06:00,False,False,False,11-07-2016,11-07-2016,AIP,169,"100 4th St NW Linton, ND 58552",,08:30 AM - 12:00 PM,,ho4634187,false,true,,,,poll39329672
Emmons County,ocd-division/country:us/state:nd/county:emmons,Emmons County ND,,(701) 254-4807,mohlhauser@nd.gov,100 4th St NW,Linton,ND,58552,13:00:00 - 06:00,17:00:00 - 06:00,False,False,False,11-07-2016,11-07-2016,AIP,170,"100 4th St NW Linton, ND 58552",,01:00 PM - 05:00 PM,,ho4634187,false,true,,,,poll39329672
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,09-29-2016,09-30-2016,AIP,171,"1000 5th St N Carrington, ND 58421",,08:30 AM - 12:00 PM,,ho52551623,false,true,,,,poll20914974
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,09-29-2016,09-30-2016,AIP,172,"1000 5th St N Carrington, ND 58421",,01:00 PM - 04:30 PM,,ho52551623,false,true,,,,poll20914974
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10-03-2016,10-07-2016,AIP,173,"1000 5th St N Carrington, ND 58421",,08:30 AM - 12:00 PM,,ho52551623,false,true,,,,poll20914974
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10-03-2016,10-07-2016,AIP,174,"1000 5th St N Carrington, ND 58421",,01:00 PM - 04:30 PM,,ho52551623,false,true,,,,poll20914974
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10-10-2016,10-14-2016,AIP,175,"1000 5th St N Carrington, ND 58421",,08:30 AM - 12:00 PM,,ho52551623,false,true,,,,poll20914974
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10-10-2016,10-14-2016,AIP,176,"1000 5th St N Carrington, ND 58421",,01:00 PM - 04:30 PM,,ho52551623,false,true,,,,poll20914974
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10-17-2016,10-21-2016,AIP,177,"1000 5th St N Carrington, ND 58421",,08:30 AM - 12:00 PM,,ho52551623,false,true,,,,poll20914974
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10-17-2016,10-21-2016,AIP,178,"1000 5th St N Carrington, ND 58421",,01:00 PM - 04:30 PM,,ho52551623,false,true,,,,poll20914974
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10-24-2016,10-28-2016,AIP,179,"1000 5th St N Carrington, ND 58421",,08:30 AM - 12:00 PM,,ho52551623,false,true,,,,poll20914974
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10-24-2016,10-28-2016,AIP,180,"1000 5th St N Carrington, ND 58421",,01:00 PM - 04:30 PM,,ho52551623,false,true,,,,poll20914974
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10-31-2016,11-04-2016,AIP,181,"1000 5th St N Carrington, ND 58421",,08:30 AM - 12:00 PM,,ho52551623,false,true,,,,poll20914974
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10-31-2016,11-04-2016,AIP,182,"1000 5th St N Carrington, ND 58421",,01:00 PM - 04:30 PM,,ho52551623,false,true,,,,poll20914974
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,08:30:00 - 06:00,12:00:00 - 06:00,False,False,False,11-07-2016,11-07-2016,AIP,183,"1000 5th St N Carrington, ND 58421",,08:30 AM - 12:00 PM,,ho52551623,false,true,,,,poll20914974
Foster County,ocd-division/country:us/state:nd/county:foster,Foster County ND,,(701) 652-2441,ccables@nd.gov,1000 5th St N,Carrington,ND,58421,13:00:00 - 06:00,16:30:00 - 06:00,False,False,False,11-07-2016,11-07-2016,AIP,184,"1000 5th St N Carrington, ND 58421",,01:00 PM - 04:30 PM,,ho52551623,false,true,,,,poll20914974
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,Beach,ND,58621,08:00:00 - 06:00,16:00:00 - 06:00,False,False,False,09-29-2016,09-30-2016,AIP,185,"150 1st Ave SE Beach, ND 58621",,08:00 AM - 04:00 PM,,ho28700717,false,true,,,,poll17113657
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,Beach,ND,58621,08:00:00 - 06:00,16:00:00 - 06:00,False,False,False,10-03-2016,10-07-2016,AIP,186,"150 1st Ave SE Beach, ND 58621",,08:00 AM - 04:00 PM,,ho28700717,false,true,,,,poll17113657
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,Beach,ND,58621,08:00:00 - 06:00,16:00:00 - 06:00,False,False,False,10-10-2016,10-14-2016,AIP,187,"150 1st Ave SE Beach, ND 58621",,08:00 AM - 04:00 PM,,ho28700717,false,true,,,,poll17113657
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,Beach,ND,58621,08:00:00 - 06:00,16:00:00 - 06:00,False,False,False,10-17-2016,10-21-2016,AIP,188,"150 1st Ave SE Beach, ND 58621",,08:00 AM - 04:00 PM,,ho28700717,false,true,,,,poll17113657
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,Beach,ND,58621,08:00:00 - 06:00,16:00:00 - 06:00,False,False,False,10-24-2016,10-28-2016,AIP,189,"150 1st Ave SE Beach, ND 58621",,08:00 AM - 04:00 PM,,ho28700717,false,true,,,,poll17113657
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,Beach,ND,58621,08:00:00 - 06:00,16:00:00 - 06:00,False,False,False,10-31-2016,11-04-2016,AIP,190,"150 1st Ave SE Beach, ND 58621",,08:00 AM - 04:00 PM,,ho28700717,false,true,,,,poll17113657
Golden Valley County,ocd-division/country:us/state:nd/county:golden_valley,Golden Valley County ND,,(701) 872-4331,tsperry@nd.gov,150 1st Ave SE,Beach,ND,58621,08:00:00 - 07:00,16:00:00 - 07:00,False,False,False,11-07-2016,11-07-2016,AIP,191,"150 1st Ave SE Beach, ND 58621",,08:00 AM - 04:00 PM,,ho28700717,false,true,,,,poll17113657
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,Grand Forks,ND,58201,08:00:00 - 05:00,17:00:00 - 05:00,False,False,False,09-29-2016,09-30-2016,AIP,192,"151 S 4th St Grand Forks, ND 58201",,08:00 AM - 05:00 PM,,ho8780980,false,true,,,,poll16241839
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,Grand Forks,ND,58201,08:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10-03-2016,10-07-2016,AIP,193,"151 S 4th St Grand Forks, ND 58201",,08:00 AM - 05:00 PM,,ho8780980,false,true,,,,poll16241839
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,Grand Forks,ND,58201,08:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10-10-2016,10-14-2016,AIP,194,"151 S 4th St Grand Forks, ND 58201",,08:00 AM - 05:00 PM,,ho8780980,false,true,,,,poll16241839
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,Grand Forks,ND,58201,08:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10-17-2016,10-21-2016,AIP,195,"151 S 4th St Grand Forks, ND 58201",,08:00 AM - 05:00 PM,,ho8780980,false,true,,,,poll16241839
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,Grand Forks,ND,58201,08:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10-24-2016,10-28-2016,AIP,196,"151 S 4th St Grand Forks, ND 58201",,08:00 AM - 05:00 PM,,ho8780980,false,true,,,,poll16241839
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,Grand Forks,ND,58201,08:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10-31-2016,11-04-2016,AIP,197,"151 S 4th St Grand Forks, ND 58201",,08:00 AM - 05:00 PM,,ho8780980,false,true,,,,poll16241839
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,"Alerus Center, 1200 S 42nd St",Grand Forks,ND,58201,10:00:00 - 05:00,18:00:00 - 05:00,False,False,False,10-31-2016,11-04-2016,EV,198,"Alerus Center, 1200 S 42nd St Grand Forks, ND 58201",,10:00 AM - 06:00 PM,,ho76349614,false,true,,,,poll75989431
Grand Forks County,ocd-division/country:us/state:nd/county:grand_forks,Grand Forks County ND,,(701) 780-8201,deana.mayotte@gfcounty.org or debbie.nelson@gfcounty.org,151 S 4th St,Grand Forks,ND,58201,08:00:00 - 06:00,17:00:00 - 06:00,False,False,False,11-07-2016,11-07-2016,AIP,199,"151 S 4th St Grand Forks, ND 58201",,08:00 AM - 05:00 PM,,ho8780980,false,true,,,,poll16241839
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,08:00:00 - 06:00,12:00:00 - 06:00,False,False,False,09-29-2016,09-30-2016,AIP,200,"106 Second Ave NE Carson, ND 58529",,08:00 AM - 12:00 PM,,ho99971741,false,true,,,,poll28399246
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,12:30:00 - 06:00,16:00:00 - 06:00,False,False,False,09-29-2016,09-30-2016,AIP,201,"106 Second Ave NE Carson, ND 58529",,12:30 PM - 04:00 PM,,ho99971741,false,true,,,,poll28399246
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,08:00:00 - 06:00,12:00:00 - 06:00,False,False,False,10-03-2016,10-07-2016,AIP,202,"106 Second Ave NE Carson, ND 58529",,08:00 AM - 12:00 PM,,ho99971741,false,true,,,,poll28399246
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,12:30:00 - 06:00,16:00:00 - 06:00,False,False,False,10-03-2016,10-07-2016,AIP,203,"106 Second Ave NE Carson, ND 58529",,12:30 PM - 04:00 PM,,ho99971741,false,true,,,,poll28399246
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,08:00:00 - 06:00,12:00:00 - 06:00,False,False,False,10-10-2016,10-14-2016,AIP,204,"106 Second Ave NE Carson, ND 58529",,08:00 AM - 12:00 PM,,ho99971741,false,true,,,,poll28399246
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,12:30:00 - 06:00,16:00:00 - 06:00,False,False,False,10-10-2016,10-14-2016,AIP,205,"106 Second Ave NE Carson, ND 58529",,12:30 PM - 04:00 PM,,ho99971741,false,true,,,,poll28399246
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,08:00:00 - 06:00,12:00:00 - 06:00,False,False,False,10-17-2016,10-21-2016,AIP,206,"106 Second Ave NE Carson, ND 58529",,08:00 AM - 12:00 PM,,ho99971741,false,true,,,,poll28399246
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,12:30:00 - 06:00,16:00:00 - 06:00,False,False,False,10-17-2016,10-21-2016,AIP,207,"106 Second Ave NE Carson, ND 58529",,12:30 PM - 04:00 PM,,ho99971741,false,true,,,,poll28399246
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,08:00:00 - 06:00,12:00:00 - 06:00,False,False,False,10-24-2016,10-28-2016,AIP,208,"106 Second Ave NE Carson, ND 58529",,08:00 AM - 12:00 PM,,ho99971741,false,true,,,,poll28399246
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,12:30:00 - 06:00,16:00:00 - 06:00,False,False,False,10-24-2016,10-28-2016,AIP,209,"106 Second Ave NE Carson, ND 58529",,12:30 PM - 04:00 PM,,ho99971741,false,true,,,,poll28399246
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,08:00:00 - 06:00,12:00:00 - 06:00,False,False,False,10-31-2016,11-04-2016,AIP,210,"106 Second Ave NE Carson, ND 58529",,08:00 AM - 12:00 PM,,ho99971741,false,true,,,,poll28399246
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,12:30:00 - 06:00,16:00:00 - 06:00,False,False,False,10-31-2016,11-04-2016,AIP,211,"106 Second Ave NE Carson, ND 58529",,12:30 PM - 04:00 PM,,ho99971741,false,true,,,,poll28399246
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,08:00:00 - 07:00,12:00:00 - 07:00,False,False,False,11-07-2016,11-07-2016,AIP,212,"106 Second Ave NE Carson, ND 58529",,08:00 AM - 12:00 PM,,ho99971741,false,true,,,,poll28399246
Grant County,ocd-division/country:us/state:nd/county:grant,Grant County ND,,(701) 622-3275,lmutschelknaus@nd.gov,106 Second Ave NE,Carson,ND,58529,12:30:00 - 07:00,16:00:00 - 07:00,False,False,False,11-07-2016,11-07-2016,AIP,213,"106 Second Ave NE Carson, ND 58529",,12:30 PM - 04:00 PM,,ho99971741,false,true,,,,poll28399246
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,Cooperstown,ND,58425,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,09-29-2016,09-30-2016,AIP,214,"808 Rollin Ave SW Cooperstown, ND 58425",,08:00 AM - 12:00 PM,,ho84151244,false,true,,,,poll95865659
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,Cooperstown,ND,58425,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,09-29-2016,09-30-2016,AIP,215,"808 Rollin Ave SW Cooperstown, ND 58425",,01:00 PM - 04:30 PM,,ho84151244,false,true,,,,poll95865659
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,Cooperstown,ND,58425,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10-03-2016,10-07-2016,AIP,216,"808 Rollin Ave SW Cooperstown, ND 58425",,08:00 AM - 12:00 PM,,ho84151244,false,true,,,,poll95865659
