county,official_title,types,ocd_division,division_description,homepage_url,phone,location_name,address1,address2,city,state,zip_code,start_time,end_time,start_date,end_date,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Polk County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:polk,Polk County TN,http://www.polkgovernment.com/polk-county-election-commission,(423) 338-4531,804 Cherokee Trail,804 Cherokee Trail,,Dovetown,TN,37326,09:00:00 - 05:00,17:00:00 - 05:00,10-21-16,10-22-16,602,"804 Cherokee Trailnan, Dovetown, TN 37326",,09:00 AM-05:00 PM,,ho84240026,false,TN,,,,poll89967013
Polk County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:polk,Polk County TN,http://www.polkgovernment.com/polk-county-election-commission,(423) 338-4531,804 Cherokee Trail,804 Cherokee Trail,,Dovetown,TN,37326,09:00:00 - 05:00,17:00:00 - 05:00,10-26-16,10-29-16,603,"804 Cherokee Trailnan, Dovetown, TN 37326",,09:00 AM-05:00 PM,,ho84240026,false,TN,,,,poll89967013
Putnam County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:putnam,Putnam County TN,http://putnamco.org/election,(931) 526-2566,705 County Services Drive,705 County Services Drive,,Cookeville,TN,38501-4338,08:00:00 - 05:00,17:00:00 - 05:00,10-19-16,10-19-16,604,"705 County Services Drivenan, Cookeville, TN 38501-4338",,08:00 AM-05:00 PM,,ho22854298,false,TN,,,,poll55506065
Putnam County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:putnam,Putnam County TN,http://putnamco.org/election,(931) 526-2566,705 County Services Drive,705 County Services Drive,,Cookeville,TN,38501-4338,08:00:00 - 05:00,19:00:00 - 05:00,10-20-16,10-20-16,605,"705 County Services Drivenan, Cookeville, TN 38501-4338",,08:00 AM-07:00 PM,,ho22854298,false,TN,,,,poll55506065
Putnam County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:putnam,Putnam County TN,http://putnamco.org/election,(931) 526-2566,705 County Services Drive,705 County Services Drive,,Cookeville,TN,38501-4338,08:00:00 - 05:00,17:00:00 - 05:00,10-21-16,10-21-16,606,"705 County Services Drivenan, Cookeville, TN 38501-4338",,08:00 AM-05:00 PM,,ho22854298,false,TN,,,,poll55506065
Putnam County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:putnam,Putnam County TN,http://putnamco.org/election,(931) 526-2566,705 County Services Drive,705 County Services Drive,,Cookeville,TN,38501-4338,09:00:00 - 05:00,13:00:00 - 05:00,10-22-16,10-22-16,607,"705 County Services Drivenan, Cookeville, TN 38501-4338",,09:00 AM-01:00 PM,,ho22854298,false,TN,,,,poll55506065
Putnam County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:putnam,Putnam County TN,http://putnamco.org/election,(931) 526-2566,705 County Services Drive,705 County Services Drive,,Cookeville,TN,38501-4338,08:00:00 - 05:00,17:00:00 - 05:00,10-24-16,10-26-16,608,"705 County Services Drivenan, Cookeville, TN 38501-4338",,08:00 AM-05:00 PM,,ho22854298,false,TN,,,,poll55506065
Putnam County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:putnam,Putnam County TN,http://putnamco.org/election,(931) 526-2566,705 County Services Drive,705 County Services Drive,,Cookeville,TN,38501-4338,08:00:00 - 05:00,19:00:00 - 05:00,10-27-16,10-27-16,609,"705 County Services Drivenan, Cookeville, TN 38501-4338",,08:00 AM-07:00 PM,,ho22854298,false,TN,,,,poll55506065
Putnam County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:putnam,Putnam County TN,http://putnamco.org/election,(931) 526-2566,705 County Services Drive,705 County Services Drive,,Cookeville,TN,38501-4338,08:00:00 - 05:00,17:00:00 - 05:00,10-28-16,10-28-16,610,"705 County Services Drivenan, Cookeville, TN 38501-4338",,08:00 AM-05:00 PM,,ho22854298,false,TN,,,,poll55506065
Putnam County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:putnam,Putnam County TN,http://putnamco.org/election,(931) 526-2566,705 County Services Drive,705 County Services Drive,,Cookeville,TN,38501-4338,09:00:00 - 05:00,13:00:00 - 05:00,10-29-16,10-29-16,611,"705 County Services Drivenan, Cookeville, TN 38501-4338",,09:00 AM-01:00 PM,,ho22854298,false,TN,,,,poll55506065
Putnam County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:putnam,Putnam County TN,http://putnamco.org/election,(931) 526-2566,705 County Services Drive,705 County Services Drive,,Cookeville,TN,38501-4338,08:00:00 - 05:00,17:00:00 - 05:00,10-31-16,11-01-16,612,"705 County Services Drivenan, Cookeville, TN 38501-4338",,08:00 AM-05:00 PM,,ho22854298,false,TN,,,,poll55506065
Putnam County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:putnam,Putnam County TN,http://putnamco.org/election,(931) 526-2566,705 County Services Drive,705 County Services Drive,,Cookeville,TN,38501-4338,08:00:00 - 05:00,19:00:00 - 05:00,11-02-16,11-03-16,613,"705 County Services Drivenan, Cookeville, TN 38501-4338",,08:00 AM-07:00 PM,,ho22854298,false,TN,,,,poll55506065
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"2845 Baker Highway, Scott Co Office Bldg",2845 Baker Highway,,Huntsville,TN,37756-3710,10:00:00 - 04:00,14:00:00 - 04:00,10-19-16,10-20-16,614,"2845 Baker Highwaynan, Huntsville, TN 37756-3710",,10:00 AM-02:00 PM,,ho1604970,false,TN,,,,poll17415347
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"2845 Baker Highway, Scott Co Office Bldg",2845 Baker Highway,,Huntsville,TN,37756-3710,10:00:00 - 04:00,18:00:00 - 04:00,10-21-16,10-21-16,615,"2845 Baker Highwaynan, Huntsville, TN 37756-3710",,10:00 AM-06:00 PM,,ho1604970,false,TN,,,,poll17415347
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"2845 Baker Highway, Scott Co Office Bldg",2845 Baker Highway,,Huntsville,TN,37756-3710,09:00:00 - 04:00,12:00:00 - 04:00,10-22-16,10-22-16,616,"2845 Baker Highwaynan, Huntsville, TN 37756-3710",,09:00 AM-12:00 PM,,ho1604970,false,TN,,,,poll17415347
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"2845 Baker Highway, Scott Co Office Bldg",2845 Baker Highway,,Huntsville,TN,37756-3710,10:00:00 - 04:00,14:00:00 - 04:00,10-24-16,10-27-16,617,"2845 Baker Highwaynan, Huntsville, TN 37756-3710",,10:00 AM-02:00 PM,,ho1604970,false,TN,,,,poll17415347
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"2845 Baker Highway, Scott Co Office Bldg",2845 Baker Highway,,Huntsville,TN,37756-3710,10:00:00 - 04:00,18:00:00 - 04:00,10-28-16,10-28-16,618,"2845 Baker Highwaynan, Huntsville, TN 37756-3710",,10:00 AM-06:00 PM,,ho1604970,false,TN,,,,poll17415347
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"2845 Baker Highway, Scott Co Office Bldg",2845 Baker Highway,,Huntsville,TN,37756-3710,09:00:00 - 04:00,12:00:00 - 04:00,10-29-16,10-29-16,619,"2845 Baker Highwaynan, Huntsville, TN 37756-3710",,09:00 AM-12:00 PM,,ho1604970,false,TN,,,,poll17415347
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"2845 Baker Highway, Scott Co Office Bldg",2845 Baker Highway,,Huntsville,TN,37756-3710,10:00:00 - 04:00,14:00:00 - 04:00,10-31-16,11-01-16,620,"2845 Baker Highwaynan, Huntsville, TN 37756-3710",,10:00 AM-02:00 PM,,ho1604970,false,TN,,,,poll17415347
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"2845 Baker Highway, Scott Co Office Bldg",2845 Baker Highway,,Huntsville,TN,37756-3710,10:00:00 - 04:00,18:00:00 - 04:00,11-02-16,11-03-16,621,"2845 Baker Highwaynan, Huntsville, TN 37756-3710",,10:00 AM-06:00 PM,,ho1604970,false,TN,,,,poll17415347
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"Oneida Municipal Building, 121 Municipal Drive",121 Municipal Drive,,Oneida,TN,37841,10:00:00 - 04:00,14:00:00 - 04:00,10-19-16,10-20-16,622,"121 Municipal Drivenan, Oneida, TN 37841",,10:00 AM-02:00 PM,,ho37015732,false,TN,,,,poll68694278
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"Oneida Municipal Building, 121 Municipal Drive",121 Municipal Drive,,Oneida,TN,37841,10:00:00 - 04:00,18:00:00 - 04:00,10-21-16,10-21-16,623,"121 Municipal Drivenan, Oneida, TN 37841",,10:00 AM-06:00 PM,,ho37015732,false,TN,,,,poll68694278
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"Oneida Municipal Building, 121 Municipal Drive",121 Municipal Drive,,Oneida,TN,37841,09:00:00 - 04:00,12:00:00 - 04:00,10-22-16,10-22-16,624,"121 Municipal Drivenan, Oneida, TN 37841",,09:00 AM-12:00 PM,,ho37015732,false,TN,,,,poll68694278
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"Oneida Municipal Building, 121 Municipal Drive",121 Municipal Drive,,Oneida,TN,37841,10:00:00 - 04:00,14:00:00 - 04:00,10-24-16,10-27-16,625,"121 Municipal Drivenan, Oneida, TN 37841",,10:00 AM-02:00 PM,,ho37015732,false,TN,,,,poll68694278
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"Oneida Municipal Building, 121 Municipal Drive",121 Municipal Drive,,Oneida,TN,37841,10:00:00 - 04:00,18:00:00 - 04:00,10-28-16,10-28-16,626,"121 Municipal Drivenan, Oneida, TN 37841",,10:00 AM-06:00 PM,,ho37015732,false,TN,,,,poll68694278
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"Oneida Municipal Building, 121 Municipal Drive",121 Municipal Drive,,Oneida,TN,37841,09:00:00 - 04:00,12:00:00 - 04:00,10-29-16,10-29-16,627,"121 Municipal Drivenan, Oneida, TN 37841",,09:00 AM-12:00 PM,,ho37015732,false,TN,,,,poll68694278
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"Oneida Municipal Building, 121 Municipal Drive",121 Municipal Drive,,Oneida,TN,37841,10:00:00 - 04:00,14:00:00 - 04:00,10-31-16,11-01-16,628,"121 Municipal Drivenan, Oneida, TN 37841",,10:00 AM-02:00 PM,,ho37015732,false,TN,,,,poll68694278
Scott County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:scott,Scott County TN,http://scottelections.com/,(423) 663-2430,"Oneida Municipal Building, 121 Municipal Drive",121 Municipal Drive,,Oneida,TN,37841,10:00:00 - 04:00,18:00:00 - 04:00,11-02-16,11-03-16,629,"121 Municipal Drivenan, Oneida, TN 37841",,10:00 AM-06:00 PM,,ho37015732,false,TN,,,,poll68694278
Sequatchie County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sequatchie,Sequatchie County TN,,(423) 949-2431,"Elections Office, 68 Spring Street","Elections Office, 68 Spring Street",,Dunlap,TN,37327-3752,09:00:00 - 05:00,17:00:00 - 05:00,10-19-16,10-21-16,630,"Elections Office, 68 Spring Streetnan, Dunlap, TN 37327-3752",,09:00 AM-05:00 PM,,ho38405963,false,TN,,,,poll90074624
Sequatchie County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sequatchie,Sequatchie County TN,,(423) 949-2431,"Elections Office, 68 Spring Street","Elections Office, 68 Spring Street",,Dunlap,TN,37327-3752,09:00:00 - 05:00,12:00:00 - 05:00,10-22-16,10-22-16,631,"Elections Office, 68 Spring Streetnan, Dunlap, TN 37327-3752",,09:00 AM-12:00 PM,,ho38405963,false,TN,,,,poll90074624
Sequatchie County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sequatchie,Sequatchie County TN,,(423) 949-2431,"Elections Office, 68 Spring Street","Elections Office, 68 Spring Street",,Dunlap,TN,37327-3752,09:00:00 - 05:00,17:00:00 - 05:00,10-24-16,10-28-16,632,"Elections Office, 68 Spring Streetnan, Dunlap, TN 37327-3752",,09:00 AM-05:00 PM,,ho38405963,false,TN,,,,poll90074624
Sequatchie County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sequatchie,Sequatchie County TN,,(423) 949-2431,"Elections Office, 68 Spring Street","Elections Office, 68 Spring Street",,Dunlap,TN,37327-3752,09:00:00 - 05:00,12:00:00 - 05:00,10-29-16,10-29-16,633,"Elections Office, 68 Spring Streetnan, Dunlap, TN 37327-3752",,09:00 AM-12:00 PM,,ho38405963,false,TN,,,,poll90074624
Sequatchie County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sequatchie,Sequatchie County TN,,(423) 949-2431,"Elections Office, 68 Spring Street","Elections Office, 68 Spring Street",,Dunlap,TN,37327-3752,09:00:00 - 05:00,17:00:00 - 05:00,10-31-16,11-03-16,634,"Elections Office, 68 Spring Streetnan, Dunlap, TN 37327-3752",,09:00 AM-05:00 PM,,ho38405963,false,TN,,,,poll90074624
Sevier County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sevier,Sevier County TN,www.seviercountyelectioncommission.us,(865) 453-6985,1145 Dolly Parton Parkway,1145 Dolly Parton Parkway,,Sevierville,TN,37862-3710,10:00:00 - 04:00,18:00:00 - 04:00,10-19-16,10-21-16,635,"1145 Dolly Parton Parkwaynan, Sevierville, TN 37862-3710",,10:00 AM-06:00 PM,,ho2498639,false,TN,,,,poll10871255
Sevier County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sevier,Sevier County TN,www.seviercountyelectioncommission.us,(865) 453-6985,1145 Dolly Parton Parkway,1145 Dolly Parton Parkway,,Sevierville,TN,37862-3710,09:00:00 - 04:00,12:00:00 - 04:00,10-22-16,10-22-16,636,"1145 Dolly Parton Parkwaynan, Sevierville, TN 37862-3710",,09:00 AM-12:00 PM,,ho2498639,false,TN,,,,poll10871255
Sevier County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sevier,Sevier County TN,www.seviercountyelectioncommission.us,(865) 453-6985,1145 Dolly Parton Parkway,1145 Dolly Parton Parkway,,Sevierville,TN,37862-3710,10:00:00 - 04:00,18:00:00 - 04:00,10-24-16,10-28-16,637,"1145 Dolly Parton Parkwaynan, Sevierville, TN 37862-3710",,10:00 AM-06:00 PM,,ho2498639,false,TN,,,,poll10871255
Sevier County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sevier,Sevier County TN,www.seviercountyelectioncommission.us,(865) 453-6985,1145 Dolly Parton Parkway,1145 Dolly Parton Parkway,,Sevierville,TN,37862-3710,09:00:00 - 04:00,12:00:00 - 04:00,10-29-16,10-29-16,638,"1145 Dolly Parton Parkwaynan, Sevierville, TN 37862-3710",,09:00 AM-12:00 PM,,ho2498639,false,TN,,,,poll10871255
Sevier County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sevier,Sevier County TN,www.seviercountyelectioncommission.us,(865) 453-6985,1145 Dolly Parton Parkway,1145 Dolly Parton Parkway,,Sevierville,TN,37862-3710,10:00:00 - 04:00,18:00:00 - 04:00,10-31-16,11-03-16,639,"1145 Dolly Parton Parkwaynan, Sevierville, TN 37862-3710",,10:00 AM-06:00 PM,,ho2498639,false,TN,,,,poll10871255
Sevier County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sevier,Sevier County TN,www.seviercountyelectioncommission.us,(865) 453-6985,"Seymour Public Library, 137 West Macon Lane",137 West Macon Lane,,Seymour,TN,37865,10:00:00 - 04:00,18:00:00 - 04:00,10-19-16,10-21-16,640,"137 West Macon Lanenan, Seymour, TN 37865",,10:00 AM-06:00 PM,,ho49181690,false,TN,,,,poll50528879
Sevier County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sevier,Sevier County TN,www.seviercountyelectioncommission.us,(865) 453-6985,"Seymour Public Library, 137 West Macon Lane",137 West Macon Lane,,Seymour,TN,37865,09:00:00 - 04:00,12:00:00 - 04:00,10-22-16,10-22-16,641,"137 West Macon Lanenan, Seymour, TN 37865",,09:00 AM-12:00 PM,,ho49181690,false,TN,,,,poll50528879
Sevier County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sevier,Sevier County TN,www.seviercountyelectioncommission.us,(865) 453-6985,"Seymour Public Library, 137 West Macon Lane",137 West Macon Lane,,Seymour,TN,37865,10:00:00 - 04:00,18:00:00 - 04:00,10-25-16,10-28-16,642,"137 West Macon Lanenan, Seymour, TN 37865",,10:00 AM-06:00 PM,,ho49181690,false,TN,,,,poll50528879
Sevier County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sevier,Sevier County TN,www.seviercountyelectioncommission.us,(865) 453-6985,"Seymour Public Library, 137 West Macon Lane",137 West Macon Lane,,Seymour,TN,37865,09:00:00 - 04:00,12:00:00 - 04:00,10-29-16,10-29-16,643,"137 West Macon Lanenan, Seymour, TN 37865",,09:00 AM-12:00 PM,,ho49181690,false,TN,,,,poll50528879
Sevier County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sevier,Sevier County TN,www.seviercountyelectioncommission.us,(865) 453-6985,"Seymour Public Library, 137 West Macon Lane",137 West Macon Lane,,Seymour,TN,37865,10:00:00 - 04:00,18:00:00 - 04:00,11-01-16,11-03-16,644,"137 West Macon Lanenan, Seymour, TN 37865",,10:00 AM-06:00 PM,,ho49181690,false,TN,,,,poll50528879
Smith County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:smith,Smith County TN,http://www.smithcountyelection.com/,(615) 735-8241,"Turner Annex Building, 122 Turner High Circle, Suite 105","122 Turner High Circle, Suite 105",,Carthage,TN,37030-1555,08:00:00 - 05:00,16:00:00 - 05:00,10-19-16,10-21-16,645,"122 Turner High Circle, Suite 105nan, Carthage, TN 37030-1555",,08:00 AM-04:00 PM,,ho79484961,false,TN,,,,poll51221992
Smith County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:smith,Smith County TN,http://www.smithcountyelection.com/,(615) 735-8241,"Turner Annex Building, 122 Turner High Circle, Suite 105","122 Turner High Circle, Suite 105",,Carthage,TN,37030-1555,08:00:00 - 05:00,12:00:00 - 05:00,10-22-16,10-22-16,646,"122 Turner High Circle, Suite 105nan, Carthage, TN 37030-1555",,08:00 AM-12:00 PM,,ho79484961,false,TN,,,,poll51221992
Smith County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:smith,Smith County TN,http://www.smithcountyelection.com/,(615) 735-8241,"Turner Annex Building, 122 Turner High Circle, Suite 105","122 Turner High Circle, Suite 105",,Carthage,TN,37030-1555,08:00:00 - 05:00,16:00:00 - 05:00,10-24-16,10-28-16,647,"122 Turner High Circle, Suite 105nan, Carthage, TN 37030-1555",,08:00 AM-04:00 PM,,ho79484961,false,TN,,,,poll51221992
Smith County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:smith,Smith County TN,http://www.smithcountyelection.com/,(615) 735-8241,"Turner Annex Building, 122 Turner High Circle, Suite 105","122 Turner High Circle, Suite 105",,Carthage,TN,37030-1555,08:00:00 - 05:00,12:00:00 - 05:00,10-29-16,10-29-16,648,"122 Turner High Circle, Suite 105nan, Carthage, TN 37030-1555",,08:00 AM-12:00 PM,,ho79484961,false,TN,,,,poll51221992
Smith County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:smith,Smith County TN,http://www.smithcountyelection.com/,(615) 735-8241,"Turner Annex Building, 122 Turner High Circle, Suite 105","122 Turner High Circle, Suite 105",,Carthage,TN,37030-1555,08:00:00 - 05:00,16:00:00 - 05:00,10-31-16,10-31-16,649,"122 Turner High Circle, Suite 105nan, Carthage, TN 37030-1555",,08:00 AM-04:00 PM,,ho79484961,false,TN,,,,poll51221992
Smith County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:smith,Smith County TN,http://www.smithcountyelection.com/,(615) 735-8241,"Turner Annex Building, 122 Turner High Circle, Suite 105","122 Turner High Circle, Suite 105",,Carthage,TN,37030-1555,08:00:00 - 05:00,18:00:00 - 05:00,11-01-16,11-01-16,650,"122 Turner High Circle, Suite 105nan, Carthage, TN 37030-1555",,08:00 AM-06:00 PM,,ho79484961,false,TN,,,,poll51221992
Smith County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:smith,Smith County TN,http://www.smithcountyelection.com/,(615) 735-8241,"Turner Annex Building, 122 Turner High Circle, Suite 105","122 Turner High Circle, Suite 105",,Carthage,TN,37030-1555,08:00:00 - 05:00,16:00:00 - 05:00,11-02-16,11-02-16,651,"122 Turner High Circle, Suite 105nan, Carthage, TN 37030-1555",,08:00 AM-04:00 PM,,ho79484961,false,TN,,,,poll51221992
Smith County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:smith,Smith County TN,http://www.smithcountyelection.com/,(615) 735-8241,"Turner Annex Building, 122 Turner High Circle, Suite 105","122 Turner High Circle, Suite 105",,Carthage,TN,37030-1555,08:00:00 - 05:00,18:00:00 - 05:00,11-03-16,11-03-16,652,"122 Turner High Circle, Suite 105nan, Carthage, TN 37030-1555",,08:00 AM-06:00 PM,,ho79484961,false,TN,,,,poll51221992
Stewart County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:stewart,Stewart County TN,http://www.stewartcountyelection.com/,(931) 232-5100,"Old Dover Elem School, 110 Natcor Drive",110 Natcor Drive,,Dover,TN,37058,08:00:00 - 05:00,17:00:00 - 05:00,10-19-16,10-21-16,653,"110 Natcor Drivenan, Dover, TN 37058",,08:00 AM-05:00 PM,,ho43517150,false,TN,,,,poll61261685
Stewart County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:stewart,Stewart County TN,http://www.stewartcountyelection.com/,(931) 232-5100,"Old Dover Elem School, 110 Natcor Drive",110 Natcor Drive,,Dover,TN,37058,08:00:00 - 05:00,12:00:00 - 05:00,10-22-16,10-22-16,654,"110 Natcor Drivenan, Dover, TN 37058",,08:00 AM-12:00 PM,,ho43517150,false,TN,,,,poll61261685
Stewart County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:stewart,Stewart County TN,http://www.stewartcountyelection.com/,(931) 232-5100,"Old Dover Elem School, 110 Natcor Drive",110 Natcor Drive,,Dover,TN,37058,08:00:00 - 05:00,17:00:00 - 05:00,10-24-16,10-28-16,655,"110 Natcor Drivenan, Dover, TN 37058",,08:00 AM-05:00 PM,,ho43517150,false,TN,,,,poll61261685
Stewart County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:stewart,Stewart County TN,http://www.stewartcountyelection.com/,(931) 232-5100,"Old Dover Elem School, 110 Natcor Drive",110 Natcor Drive,,Dover,TN,37058,08:00:00 - 05:00,12:00:00 - 05:00,10-29-16,10-29-16,656,"110 Natcor Drivenan, Dover, TN 37058",,08:00 AM-12:00 PM,,ho43517150,false,TN,,,,poll61261685
Stewart County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:stewart,Stewart County TN,http://www.stewartcountyelection.com/,(931) 232-5100,"Old Dover Elem School, 110 Natcor Drive",110 Natcor Drive,,Dover,TN,37058,08:00:00 - 05:00,17:00:00 - 05:00,10-31-16,11-03-16,657,"110 Natcor Drivenan, Dover, TN 37058",,08:00 AM-05:00 PM,,ho43517150,false,TN,,,,poll61261685
Sullivan County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sullivan,Sullivan County TN,http://www.scelect.org/,(423) 323-6444,"Sullivan County Election Commission Office, 3258 Highway 126, Suite 103","3258 Highway 126, Suite 103",,Blountville,TN,37617-4566,09:00:00 - 05:00,18:00:00 - 05:00,10-19-16,10-21-16,658,"3258 Highway 126, Suite 103nan, Blountville, TN 37617-4566",,09:00 AM-06:00 PM,,ho73891461,false,TN,,,,poll88503307
Sullivan County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sullivan,Sullivan County TN,http://www.scelect.org/,(423) 323-6444,"Sullivan County Election Commission Office, 3258 Highway 126, Suite 103","3258 Highway 126, Suite 103",,Blountville,TN,37617-4566,09:00:00 - 05:00,14:00:00 - 05:00,10-22-16,10-22-16,659,"3258 Highway 126, Suite 103nan, Blountville, TN 37617-4566",,09:00 AM-02:00 PM,,ho73891461,false,TN,,,,poll88503307
Sullivan County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sullivan,Sullivan County TN,http://www.scelect.org/,(423) 323-6444,"Sullivan County Election Commission Office, 3258 Highway 126, Suite 103","3258 Highway 126, Suite 103",,Blountville,TN,37617-4566,09:00:00 - 05:00,18:00:00 - 05:00,10-24-16,10-28-16,660,"3258 Highway 126, Suite 103nan, Blountville, TN 37617-4566",,09:00 AM-06:00 PM,,ho73891461,false,TN,,,,poll88503307
Sullivan County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sullivan,Sullivan County TN,http://www.scelect.org/,(423) 323-6444,"Sullivan County Election Commission Office, 3258 Highway 126, Suite 103","3258 Highway 126, Suite 103",,Blountville,TN,37617-4566,09:00:00 - 05:00,14:00:00 - 05:00,10-29-16,10-29-16,661,"3258 Highway 126, Suite 103nan, Blountville, TN 37617-4566",,09:00 AM-02:00 PM,,ho73891461,false,TN,,,,poll88503307
Sullivan County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sullivan,Sullivan County TN,http://www.scelect.org/,(423) 323-6444,"Sullivan County Election Commission Office, 3258 Highway 126, Suite 103","3258 Highway 126, Suite 103",,Blountville,TN,37617-4566,09:00:00 - 05:00,18:00:00 - 05:00,10-31-16,11-03-16,662,"3258 Highway 126, Suite 103nan, Blountville, TN 37617-4566",,09:00 AM-06:00 PM,,ho73891461,false,TN,,,,poll88503307
Sullivan County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sullivan,Sullivan County TN,http://www.scelect.org/,(423) 323-6444,"Civic Auditorium, 1550 Fort Henry Dr",1550 Fort Henry Dr,,Kingsport,TN,37664,09:00:00 - 05:00,18:00:00 - 05:00,10-19-16,10-21-16,663,"1550 Fort Henry Drnan, Kingsport, TN 37664",,09:00 AM-06:00 PM,,ho20127499,false,TN,,,,poll16416246
Sullivan County,County Election Commission,":election,:registration",ocd-division/country:us/state:tn/county:sullivan,Sullivan County TN,http://www.scelect.org/,(423) 323-6444,"Civic Auditorium, 1550 Fort Henry Dr",1550 Fort Henry Dr,,Kingsport,TN,37664,09:00:00 - 05:00,14:00:00 - 05:00,10-22-16,10-22-16,664,"1550 Fort Henry Drnan, Kingsport, TN 37664",,09:00 AM-02:00 PM,,ho20127499,false,TN,,,,poll16416246
